StationID,StationLatitude,StationLongitude,PGA,SA(0.010),SA(0.020),SA(0.030),SA(0.04),SA(0.050),SA(0.075),SA(0.100),SA(0.150),SA(0.200),SA(0.250),SA(0.300),SA(0.400),SA(0.500),SA(0.750),SA(1.000),SA(1.500),SA(2.000),SA(3.000),SA(4.000),SA(5.000),SA(7.500),SA(10.000),Vs30,CoastalPlainsSedThick
'''''''4T.NM01.HH''''''',32.35514,-103.39849,-0.236522206,-0.373217957,-0.457147327,-0.465613723,-0.424969356,-0.350193281,-0.16200019,-0.005028139,0.082169583,0.129620711,0.149175135,0.222007897,0.082665977,0.000789716,-0.00706916,0.266200542,0.278547709,0.161861137,0.114053854,0.213697182,0.234652405,0.214417789,0.177461877,525.6923,NaN
'''''''4T.NM02.HH''''''',32.2641,-103.879,1.074627729,1.056838793,1.791291794,0.61979845,0.406711376,0.269304692,0.118314894,0.153464362,0.02308317,0.263461178,0.494978327,0.629654126,0.732999923,0.814398057,0.764519799,0.559780594,0.268146981,0.202290806,0.164010783,0.472243738,0.563551334,0.606532763,0.582028134,582.4866,NaN
'''''''4T.NM03.HH''''''',32.47254,-103.63428,-0.536287197,-0.597170022,-0.779545164,-0.815499726,-0.71916654,-0.585189021,-0.330917837,-0.350439221,-0.33742983,-0.075093789,0.210196914,0.435107231,0.302198185,0.321388636,0.36995724,0.466533504,0.345829906,0.303082648,0.295477866,0.355470733,0.335200845,0.190692148,0.171887133,319.7143,NaN
'''''''6E.SHBB.HH''''''',37.745,-88.13,1.676596321,1.369376702,1.63155462,1.800281719,1.888802319,1.937619043,1.840068897,1.698487478,1.428685353,1.410963147,1.518006163,1.088799252,0.326643619,0.082703999,0.008377045,0.025581692,-0.336133786,-0.288521726,-0.24906973,-0.203620214,-0.153479589,-0.089402829,-0.030688009,609.8066,NaN
'''''''6E.WB01.BH''''''',39.1229,-89.5321,1.086763227,1.286244711,1.239049929,1.255683817,1.246713363,1.209182188,1.011101341,0.868885683,1.113194454,0.605267208,0.54366644,0.560800483,0.594131683,0.445784694,0.574615989,0.295008317,-0.19607459,-0.17983257,-0.110990287,-0.06373295,0.027851571,0.143277631,0.187502447,370.5682,NaN
'''''''6E.WB02.BH''''''',39.0869,-89.4338,1.029492339,1.401149922,1.326549862,1.276730609,1.253136431,1.20702818,1.281834034,1.236312326,0.662664789,0.582667691,0.246520299,0.058747138,0.293987469,0.556014865,0.929231588,0.775399296,0.197801492,0.1046864,0.13271392,0.138543268,0.237047866,0.329550281,0.370957531,206.8494,NaN
'''''''6E.WB03.BH''''''',39.0363,-89.324,0.628358434,0.768792726,0.785370061,0.759467647,0.716764843,0.661160731,0.602932213,0.504867876,0.223234674,0.191428193,0.163854535,0.430320626,0.702885686,0.623609508,0.464988511,0.602704898,0.211693582,0.098031119,0.21140398,0.244434842,0.312709171,0.284075659,0.274073564,236.8918,NaN
'''''''6E.WB04.BH''''''',38.9878,-89.2151,1.007945683,1.280651207,1.263564311,1.240316333,1.259096081,1.247510931,1.384320219,0.94772702,0.330746463,0.330625167,0.395314741,0.655406904,0.471489012,0.370017646,0.127307537,0.368438546,-0.138294352,-0.179576217,-0.037771913,0.0491888,0.061645373,0.025782725,0.047207285,313.5476,NaN
'''''''6E.WB05.BH''''''',38.9451,-89.1286,1.425144581,1.847150746,1.778540483,1.730489065,1.655669049,1.570533619,1.33476694,1.135636991,0.874042282,0.806197873,1.030731058,0.918923182,0.983544263,1.114738429,0.759031087,0.713857534,0.180942774,0.03754479,0.123687973,0.204230875,0.246566992,0.295365741,0.351319716,282.9832,NaN
'''''''6E.WB07.BH''''''',38.8615,-88.9141,1.149929947,1.416761701,1.372966244,1.358527047,1.364201891,1.345957418,1.163873947,1.234244542,1.023215891,0.558735906,0.526247971,0.535815181,0.848310653,0.687420066,0.273723684,0.317320408,0.048589291,-0.10299306,0.02489883,0.094598253,0.124770382,0.141289693,0.13194573,239.992,NaN
'''''''6E.WB08.BH''''''',38.8009,-88.8071,1.145585394,1.018411663,1.189789456,1.27407717,1.294524105,1.287659328,1.111483672,1.078528661,0.778054437,0.928639038,0.884624182,0.740335477,0.421442023,0.254977776,0.10363565,0.086946584,0.047873544,-0.084538432,-0.012953721,0.044455337,0.043734313,0.002220712,0.018336432,229.3214,NaN
'''''''6E.WB09.BH''''''',38.765,-88.7186,0.728697069,1.486701273,1.348953257,1.253166915,1.18422789,1.107455201,1.068564011,1.063420857,0.744827436,0.373886054,0.114074318,-0.023391876,0.031501269,-0.12486126,0.104226591,0.084735034,0.02858143,-0.149557193,-0.078914891,-0.109596239,-0.122861395,-0.180517603,-0.202316034,336.2566,NaN
'''''''6E.WB10.BH''''''',38.7301,-88.6662,0.988786775,1.951091458,1.801229324,1.685922576,1.581997206,1.477596015,1.34594099,1.556358647,0.918078974,0.543495404,0.290371869,0.248600499,0.11516409,0.040940333,0.062732474,0.131276327,0.083099822,-0.125609891,-0.083960884,-0.072579907,-0.046731364,-0.08453778,-0.120410616,262.0603,NaN
'''''''6E.WB11.BH''''''',38.717,-88.6099,0.932098457,1.608474035,1.471804339,1.366380292,1.336660981,1.289527859,1.448311035,1.283133847,0.84646009,0.52801063,0.188570516,0.052904477,0.024184995,-0.058117074,0.056132385,0.146308515,0.096265893,-0.125113143,-0.04920428,-0.057861337,-0.015725812,-0.056866376,-0.086432745,334.5406,NaN
'''''''6E.WB12.BH''''''',38.6915,-88.5652,1.009831516,1.50777614,1.383327556,1.33157514,1.334700456,1.314313229,1.384302192,1.628105121,1.123324801,0.60717963,0.288597608,0.163881382,0.119118535,-0.059894427,0.036042975,0.156636123,0.095622016,-0.065634391,-0.045892594,0.001193637,0.0322771,-0.040441648,-0.048835517,306.5297,NaN
'''''''6E.WB13.BH''''''',38.6782,-88.504,0.852296438,0.848571301,0.946166416,1.012809395,1.042835921,1.043776204,0.882410712,0.934016194,0.687035777,0.320671805,0.144483957,0.100221718,0.093977586,0.024382632,0.13211916,0.163027608,0.143568417,0.038426609,-0.022520526,-0.049185776,-0.01873561,-0.056224804,-0.080106331,249.3982,NaN
'''''''6E.WB14.BH''''''',38.6468,-88.4631,1.232970394,1.489675097,1.478775353,1.487646728,1.49951471,1.486571938,1.310466261,1.063702119,0.998969272,1.259428067,0.927029406,0.678738988,0.394064649,0.233948608,0.093847783,0.176263429,0.141885271,-0.015445586,-0.105327396,-0.062755053,-0.019155354,-0.002496322,-0.007909353,238.4317,NaN
'''''''6E.WB15.BH''''''',38.628,-88.4096,2.159381946,2.184542343,2.276446044,2.267578843,2.252849249,2.219236491,2.156538937,1.988488983,1.629478014,1.566511258,1.789540542,1.961494639,1.787887637,1.510035049,1.223153801,1.219654429,1.147378892,1.093530492,1.014337776,0.986403156,0.969301999,1.046423823,1.08360023,230.4564,NaN
'''''''6E.WB16.BH''''''',38.6124,-88.3505,0.938998182,0.691782009,0.926869371,1.035916492,1.081205698,1.094134513,0.925579351,0.78052701,0.87693948,0.564140297,0.357273964,0.217216154,0.089515635,0.062031246,0.064237294,0.162045661,0.215082048,0.009747499,-0.102024471,-0.058076324,-0.024154325,-0.047634408,-0.063446279,230.9828,NaN
'''''''6E.WB17.BH''''''',38.5804,-88.3116,0.793536841,1.186091037,1.166079592,1.148114802,1.148080036,1.125584099,1.090083282,1.11040438,0.408555811,0.237996874,0.056226711,-0.027442724,-0.037625669,-0.115191664,-0.04298855,0.033848178,0.131635913,-0.039221399,-0.09179548,-0.068833072,-0.067761293,-0.102430447,-0.132988461,248.2282,NaN
'''''''6E.WB18.BH''''''',38.5552,-88.2679,0.64781413,1.252453934,1.209012985,1.142033826,1.093668654,1.034008072,0.82980704,0.519139354,0.166590735,0.02623924,-0.099621545,-0.119398735,-0.065383242,-0.12638412,-0.080980473,-0.056749595,0.013888629,-0.1275743,-0.19471443,-0.193632452,-0.198712009,-0.194213113,-0.218629566,317.2148,NaN
'''''''6E.WB19.BH''''''',38.5365,-88.2177,0.676683279,1.582369083,1.411925728,1.286963692,1.221700196,1.149157743,0.947439664,0.593704704,0.328407504,0.170577784,0.022402907,-0.055280686,-0.090881067,-0.077200822,-0.044919722,0.055297622,0.114668828,-0.081430556,-0.087253828,-0.070748098,-0.07669264,-0.090616902,-0.136746036,312.329,NaN
'''''''6E.WB20.BH''''''',38.5187,-88.1862,1.190108194,1.325031247,1.442256892,1.487967125,1.532807091,1.545831641,1.55452131,1.433071142,0.785674545,0.514462137,0.345816225,0.144558774,0.04451351,-0.017639432,-0.027770708,0.06226159,0.154171772,-0.037736879,-0.063368882,0.026816324,0.029429348,0.077772081,-0.025469478,308.838,NaN
'''''''6E.WB21.BH''''''',38.4907,-88.109,0.768353708,1.457739929,1.339968921,1.251848583,1.203542496,1.1452381,0.884934079,0.716371471,0.455562447,0.275331819,0.127482038,0.06589228,0.084210118,-0.045558612,-0.13589495,0.054724328,0.098957682,-0.039844913,-0.047184292,0.026948286,0.01528392,-0.004745993,-0.034451718,286.7748,NaN
'''''''6E.WB22.BH''''''',38.4687,-88.0584,0.514308201,0.505275384,0.615448266,0.668241602,0.709975802,0.728230668,0.824210708,0.484560966,0.185923188,0.108907491,0.0906083,-0.036818936,-0.009849914,-0.100463647,-0.005081203,-0.002196562,0.070593957,-0.050537013,-0.042507733,-0.027424612,-0.052406515,-0.086767905,-0.119878347,398.8534,NaN
'''''''6E.WB23.BH''''''',38.4484,-88.0047,0.545962988,1.48531333,1.334366763,1.221382547,1.105959865,1.002385504,1.074114031,0.868926183,0.258623093,0.025217261,-0.092493506,-0.059471155,-0.123797485,-0.126799982,-0.107097304,-0.018795414,0.022634158,-0.089128754,0.014287418,0.083217563,0.017715678,-0.090743964,-0.130710001,379.8036,NaN
'''''''6E.WB24.BH''''''',38.4237,-87.9811,1.029985373,1.377504803,1.358787805,1.339462195,1.351879897,1.342680671,1.145586047,1.219494961,1.088557148,0.947309233,0.459239963,0.262338976,0.07778436,-0.117969633,0.008223633,0.027863651,0.041562709,-0.046141337,0.0248435,0.156650148,0.163989027,0.029630012,-0.046054852,264.4188,NaN
'''''''6E.WB25.BH''''''',38.4007,-87.9108,0.820806303,1.499328453,1.412022265,1.345797679,1.358810317,1.354959936,1.321274128,1.085185699,0.632371169,0.307190713,0.091484693,0.077257803,-0.022664669,-0.133033889,-0.210818805,-0.080115516,-0.003915977,-0.115220319,0.007393215,0.020688223,-0.005957132,-0.084876896,-0.128146957,391.9805,NaN
'''''''6E.WB26.BH''''''',38.3776,-87.8551,0.464757651,0.256169837,0.408032859,0.478376334,0.49879484,0.501619471,0.421448062,0.395952437,0.708752696,0.274911999,0.045242331,-0.045026901,-0.128905542,-0.163826164,-0.105274861,-0.071668078,0.047430566,0.003793679,0.030003164,0.080456151,0.103621061,0.043993622,0.000288358,231.7894,NaN
'''''''6E.WB29.BH''''''',38.3151,-87.7142,0.753120657,0.518931315,0.6853736,0.753906446,0.761285973,0.754540524,0.666856672,0.592175755,0.9960063,0.95741395,0.361441412,0.093526288,0.046475948,-0.021310119,-0.012562813,0.092770635,0.262747844,0.077373483,0.103626119,0.160112605,0.152443506,0.12138215,0.095745354,570.7798,NaN
'''''''6E.WB30.BH''''''',38.2793,-87.6589,0.984530567,0.975435219,1.07957573,1.140961473,1.196021394,1.225500288,1.11311721,0.972034858,1.108790557,0.673673227,0.337499521,0.059300288,-0.099697215,-0.151976028,-0.011115333,0.044162269,0.210900493,0.04632862,0.061162296,0.066952462,0.03966866,-0.027873619,-0.048822214,246.5943,NaN
'''''''6E.WB31.BH''''''',38.2538,-87.6154,1.372123937,1.35725336,1.45804566,1.486025219,1.507793188,1.513243472,1.564439013,1.297524852,1.036352026,0.874767385,1.044300241,1.32271812,0.854494335,0.477019534,0.230008012,0.35359438,0.35509859,0.181708114,0.310693212,0.300021124,0.340547692,0.329514836,0.35197966,273.3856,NaN
'''''''6E.WB34.BH''''''',38.1878,-87.4597,0.498194903,0.378753081,0.486051471,0.55026346,0.583058649,0.59534215,0.54938673,0.600824717,0.308574484,0.193371081,-0.0857908,-0.142142774,-0.254349798,-0.241770381,-0.143081839,0.102517518,0.006122376,-0.079439749,0.024700359,-0.000435378,-0.024493777,-0.058789945,-0.093302974,264.7415,NaN
'''''''6E.WB37.BH''''''',38.1201,-87.2862,0.286271378,0.482439234,0.470673562,0.435966894,0.450890057,0.45041459,0.351849354,0.130982477,-0.038773892,-0.195932853,-0.393299604,-0.430644412,-0.374816319,-0.340794996,-0.322156939,-0.082363794,-0.257241858,-0.189777521,-0.133005859,-0.121371816,-0.140068918,-0.206796671,-0.238380071,328.8719,NaN
'''''''6E.WB38.BH''''''',38.0693,-87.2098,0.498792703,0.73211491,0.727235342,0.73633101,0.773580767,0.79061638,0.777669641,0.508021464,0.153064027,-0.016775268,-0.168552704,-0.236393161,-0.316915263,-0.341754805,-0.283750852,0.042440148,-0.138429842,-0.119000488,-0.263505515,-0.211768623,-0.16826286,-0.185087741,-0.22158146,275.7593,NaN
'''''''6E.WB42.BH''''''',37.8975,-86.8248,0.645496931,1.017213224,0.945249733,0.893537519,0.896267705,0.890945851,1.006393836,0.957077991,0.603642306,0.189830174,-0.091595889,-0.203704612,-0.271660129,-0.293925145,-0.166086198,-0.108510083,-0.25844894,-0.241413682,-0.45959965,-0.458875583,-0.39666541,-0.335907069,-0.307639492,561.1676,NaN
'''''''6E.WB44.BH''''''',37.7986,-86.6141,1.082457786,1.080000636,1.154568899,1.196264536,1.238844088,1.259142085,1.220922785,1.019851114,0.717657743,0.509351057,0.460751697,0.516370174,0.408309526,0.12710111,-0.327731204,-0.300573389,-0.186420864,-0.10694453,-0.311916037,-0.35899921,-0.356802901,-0.317588997,-0.260128307,725.632,NaN
'''''''6E.WB45.BH''''''',37.7231,-86.5226,0.253844538,0.94869082,0.84576907,0.791766982,0.760635542,0.724182529,0.491504943,0.280405811,0.092691337,-0.089812898,-0.190739023,-0.236754585,-0.671091324,-0.850286718,-0.929826711,-0.738434006,-0.536338839,-0.512928568,-0.756902732,-0.821130663,-0.808148011,-0.719225119,-0.677758138,519.6337,NaN
'''''''6E.WB47.BH''''''',39.0224,-88.7299,1.668403233,1.903893921,1.919522735,1.998543293,2.066852358,2.089973277,1.898983856,1.769259448,1.280290095,1.013716431,0.739817734,0.565515535,0.211968834,0.166972797,0.129190288,0.409662955,0.160744726,-0.094858497,-0.02213462,0.204388275,0.23684251,0.097465452,0.069356828,248.0369,NaN
'''''''6E.WB48.BH''''''',38.9902,-88.5516,1.372760741,2.082332793,1.997927323,1.933819829,1.947757872,1.931047417,1.695552664,1.501699469,0.985597724,0.870474103,0.663482793,0.456654221,0.353089111,0.189900374,0.153489917,0.22143074,0.163783818,-0.142752241,-0.075019476,0.022092314,0.052250714,0.011809152,-0.023234134,404.3719,NaN
'''''''7F.X102.HH''''''',35.3798,-92.3115,-1.493707527,-2.120935555,-2.284952809,-2.027069231,-1.736348353,-1.480948619,-1.112686804,-0.787292392,-0.781358152,-0.939583723,-0.906496048,-0.979190692,-1.037394328,-1.00674155,-1.065338626,-0.953692204,-0.680877618,-0.517764611,-0.294736655,-0.167851047,-0.075470081,0.107440837,0.19772976,373.1169,NaN
'''''''7F.X201.HH''''''',35.2926,-92.3623,-2.259246469,-2.830944128,-2.89733576,-2.4260503,-2.160270748,-1.932636173,-1.984462192,-2.100303102,-1.863653489,-1.719070803,-1.543773714,-1.571622375,-1.319888826,-1.18648337,-1.301681098,-1.186041102,-1.009413008,-0.943752352,-0.797935455,-0.663366976,-0.568072037,-0.40628412,-0.351637141,487.6562,NaN
'''''''AE.319A.HH''''''',31.3757,-109.2809,-0.490728335,-0.542458262,-0.444140153,-0.44294944,-0.535413588,-0.634117926,-0.826256796,-0.786405107,-0.890131603,-0.778446222,-0.41380418,-0.483171965,-0.353538318,-0.272024054,-0.245814487,-0.249040968,-0.280351745,-0.492996398,-0.596356098,-0.684715045,-0.631407116,-0.527431,-0.517724383,318.9283,NaN
'''''''AE.DUN6.HH''''''',32.5538,-109.0901,0.724966919,0.616763113,0.722500069,0.730820839,0.645254301,0.553001878,0.276777215,0.153718569,0.250263809,0.443716828,0.862753939,0.975504363,1.100280674,0.84896828,0.335725751,0.210047695,0.052885241,0.137689264,0.246052506,0.206238012,0.271767645,0.392077765,0.425350204,276.5894,NaN
'''''''AE.HANNA.HH''''''',33.63636,-109.32029,-1.274174448,-1.305358327,-1.2007504,-1.18965943,-1.255275015,-1.333401115,-1.620150875,-1.856062991,-1.820652913,-1.660137357,-1.547436417,-1.268492714,-1.159517746,-1.228971572,-1.065112501,-0.880294306,-0.947262184,-0.839836485,-1.130152947,-1.161004067,-1.137715213,-1.095990477,-1.150399388,437.1449,NaN
'''''''AE.X18A.HH''''''',34.5293,-109.9501,-1.358855147,-1.310005798,-1.229262914,-1.170125366,-1.224273535,-1.29472608,-1.670533937,-1.939411464,-2.153085485,-2.106207333,-1.859417806,-1.664886064,-1.583278695,-1.63251207,-1.422882543,-1.09489296,-1.211880895,-1.366409831,-1.51299741,-1.503330945,-1.492130997,-1.487531518,-1.509281266,353.2944,NaN
'''''''AG.FCAR.HH''''''',35.89,-92.124,0.37126955,0.115574922,0.203694503,0.364473529,0.54149181,0.678630691,0.940946919,0.856507585,0.240121267,-0.069338233,-0.258799096,-0.398311983,-0.496470494,-0.445079685,-0.56632527,-0.597117765,-0.498674977,-0.369442302,-0.287832271,-0.2060053,-0.121841355,-0.083969334,-0.073371456,535.5474,NaN
'''''''AG.HHAR.HH''''''',36.282,-93.94,0.617782585,0.338870995,0.459600567,0.570083662,0.605186803,0.633193778,1.005067477,1.167782184,0.423642747,0.113726706,-0.121549627,-0.26993408,-0.375533526,-0.417577306,-0.435964957,-0.479112752,-0.440773597,-0.362232631,-0.275545337,-0.208245197,-0.150500782,-0.020802262,0.034742095,649.7002,NaN
'''''''AG.HHAR.HN''''''',36.282,-93.94,0.601875727,0.527861638,0.722280848,0.810181859,0.759937586,0.684230083,0.860469589,0.970115903,0.108194096,-0.316068823,-0.397431056,-0.325844394,-0.355082371,-0.433289078,-0.408036588,-0.615893179,-0.665027719,-0.606955881,-0.780770963,-0.772962913,-0.65331337,-0.450611436,-0.40127199,649.7002,NaN
'''''''AG.LCAR.HH''''''',36.07,-91.154,-0.588490821,-0.689772982,-0.605537736,-0.280480453,-0.044769753,0.14037524,-0.292081008,-0.537772645,-0.945737555,-1.03175998,-1.001099584,-1.07532703,-1.022897753,-0.905849784,-0.88684055,-0.853601581,-0.775898553,-0.735753426,-0.676376333,-0.598535265,-0.559707748,-0.60401824,-0.646354612,400.2828,NaN
'''''''AG.U40A.HH''''''',36.3563,-92.8535,0.504896392,0.349153409,0.408717339,0.458101168,0.453353933,0.437621625,0.23395235,0.111927309,0.341326333,0.602118542,0.983063846,1.316355422,0.486238014,0.125370928,-0.154489219,-0.284587118,-0.329849089,-0.21038008,-0.146571571,-0.013419578,0.080397618,0.179810603,0.242993697,882.2731,NaN
'''''''AG.WHAR.HH''''''',35.29,-92.289,-1.067275136,-1.352795662,-1.250233652,-1.128890222,-1.051609866,-1.000895459,-1.063742034,-1.186236344,-1.240310565,-1.066122851,-0.909554619,-0.866442527,-0.723536846,-0.59459352,-0.576388302,-0.457208718,-0.313545715,-0.311585375,-0.357130799,-0.340619979,-0.315703906,-0.355286234,-0.406894697,726.5588,NaN
'''''''AG.X40A.HH''''''',34.4873,-92.8342,-0.292379011,-0.466734326,-0.35168095,-0.279035931,-0.172563584,-0.099121581,0.033435885,-0.097422058,-0.210017746,-0.396507443,-0.371032839,-0.49667097,-0.701253545,-0.718669309,-0.573999863,-0.641217798,-0.692403644,-0.558469655,-0.638448494,-0.717541369,-0.666069424,-0.586972485,-0.577389707,588.1165,NaN
"'''''''Acton, ON'''''''",43.6087,-80.0624,0.919819588,0.895038452,0.992170941,1.026176455,1.150243449,1.195188585,1.404586311,1.233329072,0.870111098,0.727626389,0.667942983,0.600262995,0.420866965,0.411732231,0.362847052,0.309561734,0.191428972,0.106939404,0.080744825,0.010656231,0.010415189,-0.014779556,-0.026397128,966,NaN
"'''''''Adam Dziewonski Observatory (Oak Ridge), Massachusetts'''''''",42.5064,-71.5583,-0.927694134,-0.938134812,-0.900376092,-0.967184156,-1.012947105,-1.03660173,-1.184913953,-1.246313506,-0.958906414,-0.855807426,-0.859372354,-0.86373947,-0.784847695,-0.576535311,-0.338730625,-0.432759383,-0.325700092,-0.241034639,-0.133834432,-0.139720698,-0.083306173,-0.216120803,-0.308544648,692.4,NaN
"'''''''Adirondack Community College, NY'''''''",43.3843,-73.6678,-1.034032176,-1.011891354,-0.987355825,-1.061317218,-1.179611155,-1.276797314,-1.014986402,-0.848272027,-0.919567784,-0.945993383,-0.926636941,-0.888297034,-0.830676653,-0.94367917,-0.871237318,-0.755907529,-0.772501663,-0.721406977,-0.722260746,-0.829062383,-0.777631792,-1.009345041,-1.058537374,1250.7,NaN
"'''''''Alfred, ON'''''''",45.6283,-74.8842,-0.200344896,-0.26234443,-0.322111612,-0.018516328,-0.163980021,-0.207243618,-0.375652092,-0.372429182,-0.329527652,-0.181435122,-0.149227606,-0.080319631,0.082726433,0.087680211,-0.019576135,0.097628316,0.053802884,0.074509639,0.058096996,0.042450254,-0.020041831,-0.135984485,-0.118290801,1000,NaN
"'''''''Algonquin Park, ON'''''''",45.9544,-78.0509,1.903800531,1.813612283,1.882862604,1.880744721,1.938897431,2.015047939,2.009487794,2.059832187,1.995061989,2.084651581,2.256602831,2.12531693,1.260027429,0.877044705,0.636802703,0.596145281,0.57776715,0.609023895,0.533292907,0.491378214,0.511024432,0.547430551,0.597327251,354,NaN
"'''''''Allegheny College, Meadville, PA'''''''",41.6492,-80.1448,-0.040040084,-0.041842526,0.017448959,0.040050536,-0.026871348,-0.084603761,-0.049994188,0.074435809,-0.110156203,-0.063262444,-0.140584583,-0.211914504,-0.197820868,-0.364064885,-0.425429664,-0.552144101,-0.561368977,-0.490065983,-0.435693905,-0.608955215,-0.716398958,-0.719814916,-0.685372922,1014.9,NaN
"'''''''Alum Creek State Park, OH'''''''",40.2319,-82.982,1.007770861,0.98358904,1.09332242,1.096718992,1.104077907,1.079751286,1.129848224,1.206225948,1.060296859,1.059021246,0.89191242,0.770919977,0.322997189,-0.013860971,-0.187682519,-0.125287453,-0.137202007,-0.11359165,0.041141822,0.228586192,0.280115781,0.339071428,0.230044127,538.4,NaN
"'''''''Ann Arbor, MI'''''''",42.3012,-83.6567,0.928583617,0.900195455,1.015159147,1.019178113,1.070599928,1.017874527,0.991824627,0.948227607,0.605205997,0.727350486,0.665918154,0.527361531,0.403064482,0.636108167,0.560728167,0.297830888,0.02270755,0.090491552,0.149501817,0.187594713,0.277550095,0.357301802,0.348685067,437.1,NaN
"'''''''Bancroft, ON'''''''",45.0198,-77.928,0.548639525,0.522613532,0.563475043,0.631060261,0.812084406,1.100114516,1.166388725,0.728876315,0.238852633,-0.103730846,-0.242632462,-0.335117404,-0.310568043,-0.258165255,-0.108090975,-0.103006716,-0.056298205,0.049974646,-0.142122312,-0.070893292,-0.105275975,-0.185968409,-0.275019856,1000,NaN
"'''''''Basking Ridge, NJ'''''''",40.6828,-74.566,-0.791767923,-0.773943115,-0.690732966,-0.751677803,-0.785664033,-0.807343868,-0.950904833,-0.846790915,-0.923808869,-0.99075793,-0.821667439,-0.684799776,-0.531540072,-0.465130337,-0.463872803,-0.453478438,-0.438416661,-0.345997678,-0.312286919,-0.211628052,-0.250647565,-0.464169093,-0.519875482,511.5,NaN
'''''''Belchertown''''''',42.2789,-72.3525,-0.65992454,-0.628193171,-0.555946667,-0.642631558,-0.686411398,-0.807772323,-0.712635947,-0.709031304,-0.659625426,-0.637255934,-0.558677257,-0.414824571,-0.343633904,-0.226495824,-0.138795388,-0.020250666,0.02369817,0.136954992,-0.011395318,-0.053393159,-0.054350123,-0.118853766,-0.085251549,540.6,NaN
"'''''''Binghamton, NY'''''''",42.1993,-75.9861,-0.560945782,-0.545676708,-0.448410924,-0.561170216,-0.659104207,-0.719097211,-0.816909243,-0.727887981,-0.559951268,-0.441125424,-0.385978617,-0.257195315,-0.274295413,-0.272139853,-0.171468951,-0.08657488,-0.150831309,-0.064260319,0.369222705,0.522550454,0.524479238,0.350223481,0.121951074,684.6,NaN
"'''''''Blacksburg, VA'''''''",37.2113,-80.421,-0.070372845,-0.067847077,0.007694578,0.004887574,0.048061735,0.034124589,-0.187995458,-0.255641086,-0.452103791,-0.495019636,-0.431717619,-0.399006888,-0.225227285,-0.12587978,0.101104322,0.246248322,0.017183313,0.025884133,0.096370356,0.064502472,0.014422601,0.047926471,0.086399493,789,NaN
"'''''''Bloomington, IN'''''''",39.1719,-86.5222,-0.652671537,-0.660362714,-0.668441319,-0.733741479,-0.76360019,-0.815165451,-0.97310763,-1.054854238,-0.86662176,-0.60975967,-0.526262624,-0.356922053,-0.17406055,-0.101960606,0.005700256,-0.047388288,-0.102602478,0.051695595,-0.08221683,-0.161539831,-0.16229705,-0.058165051,-0.064699238,479.9,NaN
"'''''''Bruce Peninsula, ON'''''''",44.2437,-81.4423,1.536617724,1.490439145,1.603592678,1.552715966,1.573961189,1.594388749,1.649705013,1.636632063,1.633314453,1.751258175,1.464746905,1.150054858,1.435033773,1.759714563,1.021010109,0.705008612,0.645445304,0.588323067,0.586771544,0.651472209,0.655276274,0.708772606,0.6744604,311.5,NaN
"'''''''Buck Lake, ON'''''''",45.4423,-79.3989,0.11937193,0.111690551,0.177564132,0.253246378,0.410930006,0.580264249,0.615625429,0.386771211,0.059286869,-0.125694694,-0.210599468,-0.238676449,-0.417142864,-0.340251771,-0.236389096,-0.094622633,-0.043992458,-0.009714709,-0.051606104,0.068838855,0.102909154,0.070074177,-0.044042578,1000,NaN
'''''''C0.BRIGG.HH''''''',40.58129,-104.31922,0.003826849,-0.2498247,-0.127590493,-0.068746746,-0.105739625,-0.144550647,-0.17470691,-0.086319987,0.271611039,0.144304044,0.171606021,0.057642166,0.253938655,0.246991659,0.236671171,0.244037568,0.383339124,0.304477219,0.173135607,0.257459799,0.376908241,0.354176604,0.239642234,442.5781,NaN
'''''''C0.LAMA.HH''''''',38.273,-102.64529,-0.002826393,-0.095979057,0.004795627,0.03313234,0.035793976,0.016644315,-0.099254394,-0.285543937,-0.090580133,-0.074560048,-0.141869554,-0.296559329,-0.246804575,-0.184441392,-0.188256378,-0.150067011,-0.171071915,-0.284754873,-0.394148476,-0.360163004,-0.350937004,-0.326111883,-0.315519706,383.103,NaN
'''''''C0.T25A.HH''''''',37.1388,-104.41087,-0.192423449,-0.161780413,-0.089792588,-0.071221553,-0.141937914,-0.226560619,-0.5100483,-0.749063929,-0.766955648,-0.682003626,-0.540282495,-0.365369023,-0.293131765,-0.076823376,0.152442577,0.079614329,-0.129215208,-0.032751495,-0.229488908,-0.203517986,-0.224255359,-0.246597567,-0.253005531,887.7413,NaN
'''''''C8.ELNB.HH''''''',45.8545,-65.1513,-0.206942925,-0.291789465,-0.271149634,-0.240345935,-0.200482252,-0.150976975,-0.08799282,-0.080813257,-0.116664425,-0.290578797,-0.262926653,-0.152479339,-0.058194778,-0.11469713,0.04986235,0.064178497,-0.076906832,-0.065342605,-0.119931408,-0.12369602,-0.141025642,-0.170407402,-0.191255515,872.4789,NaN
'''''''CN.A11.HH''''''',47.2431,-70.1969,-0.73581028,-0.77711161,-0.812245361,-0.799288739,-0.852233172,-0.883800444,-0.884850875,-0.767475859,-0.567609728,-0.47027286,-0.346544215,-0.296360306,-0.146406418,-0.04905401,0.025697191,0.000235542,0.091053214,0.121441017,0.044793642,0.010081347,-0.035649683,-0.098161462,-0.121503048,304.5096,NaN
